config,log_type,mean_fitness_alive,n_alive,run_id,seed,time,wave,damage,enemy_id,fitness,lifespan
gen_q_learning,wave_snapshot,2.79107492255896,1.0,4,548259,9.0,8,,,,
gen_q_learning,wave_snapshot,3.19115751515156,1.0,4,548259,10.0,8,,,,
gen_q_learning,wave_snapshot,8.5924815636364,1.0,4,548259,11.0,8,,,,
gen_q_learning,death,,,4,548259,11.0238090909092,8,1.0,39.0,8.60062104848488,18.0031052424244
gen_q_learning,wave_snapshot,0.297066363636364,2.0,4,548259,1.0,9,,,,
gen_q_learning,wave_snapshot,0.493900521212122,4.0,4,548259,2.0,9,,,,
gen_q_learning,death,,,4,548259,2.59908224242425,9,0.0,40.0,1.03486078787879,5.17430393939396
gen_q_learning,wave_snapshot,1.94198664242424,4.0,4,548259,3.0,9,,,,
gen_q_learning,wave_snapshot,2.34208021818182,4.0,4,548259,4.0,9,,,,
gen_q_learning,death,,,4,548259,4.89736409090913,9,1.0,42.0,6.54862902424243,7.74314512121217
gen_q_learning,wave_snapshot,1.45514865050506,3.0,4,548259,5.0,9,,,,
gen_q_learning,wave_snapshot,1.85890851111113,3.0,4,548259,6.0,9,,,,
gen_q_learning,death,,,4,548259,6.73560606060616,9,0.0,44.0,1.8802956848485,9.40147842424249
gen_q_learning,wave_snapshot,2.39377079393942,2.0,4,548259,7.0,9,,,,
gen_q_learning,wave_snapshot,2.78931755757579,2.0,4,548259,8.0,9,,,,
gen_q_learning,death,,,4,548259,8.93076263636378,9,0.0,43.0,2.96084824848488,14.8042412424244
gen_q_learning,wave_snapshot,3.39237249090912,1.0,4,548259,9.0,9,,,,
gen_q_learning,wave_snapshot,3.79618735757576,1.0,4,548259,10.0,9,,,,
gen_q_learning,wave_snapshot,4.19681162424239,1.0,4,548259,11.0,9,,,,
gen_q_learning,death,,,4,548259,11.4648996363639,9,0.0,41.0,4.37994962424239,21.8997481212119
gen_q_learning,wave_snapshot,0.298152425252526,2.0,4,548259,1.0,10,,,,
gen_q_learning,wave_snapshot,0.495644395959595,4.0,4,548259,2.0,10,,,,
gen_q_learning,wave_snapshot,1.79484794343434,5.0,4,548259,3.0,10,,,,
gen_q_learning,wave_snapshot,3.19482374343434,5.0,4,548259,4.0,10,,,,
gen_q_learning,death,,,4,548259,4.99108601010097,10,1.0,47.0,6.58858593333332,7.94292966666661
gen_q_learning,wave_snapshot,2.84513206262626,4.0,4,548259,5.0,10,,,,
gen_q_learning,wave_snapshot,3.24416379595961,4.0,4,548259,6.0,10,,,,
gen_q_learning,wave_snapshot,3.6439066626263,4.0,4,548259,7.0,10,,,,
gen_q_learning,death,,,4,548259,7.00821201010096,10,0.0,45.0,2.80012725050511,14.0006362525255
gen_q_learning,wave_snapshot,4.32617573333339,3.0,4,548259,8.0,10,,,,
gen_q_learning,death,,,4,548259,8.73969367676767,10,1.0,48.0,7.88754446666674,14.4377223333337
gen_q_learning,wave_snapshot,3.09387976666673,2.0,4,548259,9.0,10,,,,
gen_q_learning,death,,,4,548259,9.90566701010107,10,0.0,46.0,3.75922500000004,18.7961250000002
gen_q_learning,wave_snapshot,3.19183233333342,1.0,4,548259,10.0,10,,,,
gen_q_learning,wave_snapshot,3.59119293333339,1.0,4,548259,11.0,10,,,,
gen_q_learning,death,,,4,548259,11.9425036767679,10,0.0,49.0,3.96711053333336,19.8355526666668
gen_q_learning,wave_snapshot,0.297253,2.0,4,548259,1.0,11,,,,
gen_q_learning,wave_snapshot,1.74552543333333,4.0,4,548259,2.0,11,,,,
gen_q_learning,death,,,4,548259,2.77188757575757,11,1.0,50.0,6.10610059999999,5.53050299999997
gen_q_learning,wave_snapshot,1.9440594,4.0,4,548259,3.0,11,,,,
gen_q_learning,wave_snapshot,2.34403519999999,4.0,4,548259,4.0,11,,,,
gen_q_learning,death,,,4,548259,4.6090552424242,11,1.0,51.0,6.63997359999999,8.19986799999996
gen_q_learning,wave_snapshot,1.39285346666666,3.0,4,548259,5.0,11,,,,
gen_q_learning,wave_snapshot,1.79318106666667,3.0,4,548259,6.0,11,,,,
gen_q_learning,wave_snapshot,2.19280513333336,3.0,4,548259,7.0,11,,,,
gen_q_learning,death,,,4,548259,7.58828468686861,11,0.0,54.0,2.22694602222224,11.1347301111112
gen_q_learning,wave_snapshot,2.69304244444448,2.0,4,548259,8.0,11,,,,
gen_q_learning,wave_snapshot,3.09313831111116,2.0,4,548259,9.0,11,,,,
gen_q_learning,wave_snapshot,3.49322993333336,2.0,4,548259,10.0,11,,,,
gen_q_learning,death,,,4,548259,10.6036316868686,11,1.0,52.0,8.83531575555554,19.1765787777777
gen_q_learning,wave_snapshot,3.79278899999999,1.0,4,548259,11.0,11,,,,
gen_q_learning,wave_snapshot,4.19287684444439,1.0,4,548259,12.0,11,,,,
gen_q_learning,wave_snapshot,4.59299446666657,1.0,4,548259,13.0,11,,,,
gen_q_learning,wave_snapshot,4.99322286666654,1.0,4,548259,14.0,11,,,,
gen_q_learning,wave_snapshot,5.39327842222205,1.0,4,548259,15.0,11,,,,
gen_q_learning,wave_snapshot,5.79327842222201,1.0,4,548259,16.0,11,,,,
gen_q_learning,wave_snapshot,6.19201346666641,1.0,4,548259,17.0,11,,,,
gen_q_learning,wave_snapshot,6.5920561999997,1.0,4,548259,18.0,11,,,,
gen_q_learning,wave_snapshot,6.99220426666633,1.0,4,548259,19.0,11,,,,
gen_q_learning,wave_snapshot,7.39226306666628,1.0,4,548259,20.0,11,,,,
gen_q_learning,wave_snapshot,7.79236193333291,1.0,4,548259,21.0,11,,,,
gen_q_learning,wave_snapshot,8.19255373333287,1.0,4,548259,22.0,11,,,,
gen_q_learning,wave_snapshot,8.59259026666618,1.0,4,548259,23.0,11,,,,
gen_q_learning,wave_snapshot,8.99279846666616,1.0,4,548259,24.0,11,,,,
gen_q_learning,wave_snapshot,9.39277426666612,1.0,4,548259,25.0,11,,,,
gen_q_learning,wave_snapshot,9.79304541818126,1.0,4,548259,26.0,11,,,,
gen_q_learning,wave_snapshot,10.1932170666661,1.0,4,548259,27.0,11,,,,
gen_q_learning,wave_snapshot,10.5918895333327,1.0,4,548259,28.0,11,,,,
gen_q_learning,wave_snapshot,10.992546266666,1.0,4,548259,29.0,11,,,,
gen_q_learning,death,,,4,548259,30.0053993636349,11,0.0,53.0,11.3927986242418,56.9639931212089
gen_q_learning,wave_snapshot,0.297589648484849,2.0,4,548259,1.0,12,,,,
gen_q_learning,wave_snapshot,0.49564393939394,4.0,4,548259,2.0,12,,,,
gen_q_learning,wave_snapshot,0.796068064242427,5.0,4,548259,3.0,12,,,,
gen_q_learning,wave_snapshot,1.19577479151516,5.0,4,548259,4.0,12,,,,
gen_q_learning,death,,,4,548259,4.24067981818185,12,0.0,58.0,1.08828747878789,5.44143739393943
gen_q_learning,wave_snapshot,1.64517268636365,4.0,4,548259,5.0,12,,,,
gen_q_learning,wave_snapshot,2.04515988636365,4.0,4,548259,6.0,12,,,,
gen_q_learning,death,,,4,548259,6.53903781818196,12,0.0,56.0,2.41250453333334,12.0625226666667
gen_q_learning,wave_snapshot,2.39627282626264,3.0,4,548259,7.0,12,,,,
gen_q_learning,wave_snapshot,4.4629266929293,3.0,4,548259,8.0,12,,,,
gen_q_learning,death,,,4,548259,8.492037818182,12,1.0,57.0,7.99310453333334,14.9655226666667
gen_q_learning,wave_snapshot,5.69537390606062,2.0,4,548259,9.0,12,,,,
gen_q_learning,wave_snapshot,8.59407710606062,2.0,4,548259,10.0,12,,,,
gen_q_learning,death,,,4,548259,10.6729778181819,12,1.0,59.0,8.46026473333336,17.3013236666668
gen_q_learning,wave_snapshot,9.39742424242428,1.0,4,548259,11.0,12,,,,
gen_q_learning,wave_snapshot,14.7975118121213,1.0,4,548259,12.0,12,,,,
gen_q_learning,death,,,4,548259,12.975,12,2.0,55.0,15.1868181818182,25.9340909090912
gen_q_learning,wave_snapshot,0.295997554545454,2.0,4,548259,1.0,13,,,,
gen_q_learning,wave_snapshot,0.494169393939393,4.0,4,548259,2.0,13,,,,
gen_q_learning,wave_snapshot,0.792925261818182,5.0,4,548259,3.0,13,,,,
gen_q_learning,wave_snapshot,1.19291246181819,5.0,4,548259,4.0,13,,,,
gen_q_learning,wave_snapshot,1.59289966181819,5.0,4,548259,5.0,13,,,,
gen_q_learning,death,,,4,548259,5.50496333333338,13,1.0,61.0,6.99535366666668,9.97676833333339
gen_q_learning,wave_snapshot,1.94266236060607,4.0,4,548259,6.0,13,,,,
gen_q_learning,death,,,4,548259,6.59083133333343,13,1.0,64.0,6.82262740000001,9.11313700000006
gen_q_learning,wave_snapshot,5.79447400606061,3.0,4,548259,7.0,13,,,,
gen_q_learning,wave_snapshot,6.19495445454547,3.0,4,548259,8.0,13,,,,
gen_q_learning,death,,,4,548259,8.9078397575759,13,1.0,63.0,7.95425175151517,14.7712587575759
gen_q_learning,wave_snapshot,5.8946239878788,2.0,4,548259,9.0,13,,,,
gen_q_learning,death,,,4,548259,9.82074900000013,13,1.0,62.0,8.52152124242426,17.6076062121213
gen_q_learning,wave_snapshot,4.00102846666665,1.0,4,548259,10.0,13,,,,
gen_q_learning,wave_snapshot,9.39778873939391,1.0,4,548259,11.0,13,,,,
gen_q_learning,wave_snapshot,9.79750550909086,1.0,4,548259,12.0,13,,,,
gen_q_learning,death,,,4,548259,12.1752640000001,13,1.0,60.0,9.86682373333328,24.3341186666664
gen_q_learning,wave_snapshot,0.295530303030303,2.0,4,548259,1.0,14,,,,
gen_q_learning,wave_snapshot,0.493361587878789,4.0,4,548259,2.0,14,,,,
gen_q_learning,wave_snapshot,0.792153440000002,5.0,4,548259,3.0,14,,,,
gen_q_learning,death,,,4,548259,3.65661675757577,14,0.0,65.0,1.4598484848485,7.29924242424248
gen_q_learning,wave_snapshot,1.09045695151516,4.0,4,548259,4.0,14,,,,
gen_q_learning,wave_snapshot,1.49101250707072,4.0,4,548259,5.0,14,,,,
gen_q_learning,death,,,4,548259,5.82176827272733,14,0.0,66.0,2.12151515151518,10.6075757575759
gen_q_learning,wave_snapshot,3.45697290505052,3.0,4,548259,6.0,14,,,,
gen_q_learning,wave_snapshot,3.85697290505053,3.0,4,548259,7.0,14,,,,
gen_q_learning,wave_snapshot,4.25670685656569,3.0,4,548259,8.0,14,,,,
gen_q_learning,death,,,4,548259,8.32176827272741,14,1.0,68.0,7.71984848484852,13.5992424242426
gen_q_learning,wave_snapshot,2.98947522424246,2.0,4,548259,9.0,14,,,,
gen_q_learning,wave_snapshot,3.3890199636364,2.0,4,548259,10.0,14,,,,
gen_q_learning,death,,,4,548259,10.4365924377106,14,0.0,67.0,3.76675271178453,18.8337635589227
gen_q_learning,wave_snapshot,3.58637326060609,1.0,4,548259,11.0,14,,,,
gen_q_learning,death,,,4,548259,11.9209190000001,14,0.0,69.0,3.9549912848485,19.7749564242425
gen_q_learning,wave_snapshot,0.295530303030303,2.0,4,548259,1.0,15,,,,
gen_q_learning,wave_snapshot,0.493217666666668,4.0,4,548259,2.0,15,,,,
gen_q_learning,wave_snapshot,0.792033785454548,5.0,4,548259,3.0,15,,,,
gen_q_learning,death,,,4,548259,3.35488451515153,15,0.0,70.0,1.33946175151516,6.69730875757581
gen_q_learning,wave_snapshot,1.08985283787879,4.0,4,548259,4.0,15,,,,
gen_q_learning,death,,,4,548259,4.59318181818186,15,0.0,74.0,1.02304771515152,5.1152385757576
gen_q_learning,wave_snapshot,3.25879000606062,3.0,4,548259,5.0,15,,,,
gen_q_learning,wave_snapshot,3.65787878787881,3.0,4,548259,6.0,15,,,,
gen_q_learning,death,,,4,548259,6.95977381818195,15,1.0,73.0,7.17331840000003,10.8665920000001
gen_q_learning,wave_snapshot,2.49288758181822,2.0,4,548259,7.0,15,,,,
gen_q_learning,wave_snapshot,2.89286338181824,2.0,4,548259,8.0,15,,,,
gen_q_learning,wave_snapshot,3.29283918181826,2.0,4,548259,9.0,15,,,,
gen_q_learning,death,,,4,548259,9.65810681818206,15,0.0,71.0,3.65540924242429,18.2770462121214
gen_q_learning,wave_snapshot,3.59131487272734,1.0,4,548259,10.0,15,,,,
gen_q_learning,wave_snapshot,3.9916938545455,1.0,4,548259,11.0,15,,,,
gen_q_learning,death,,,4,548259,11.9390851515155,15,1.0,72.0,9.36705945454547,21.8352972727273
