config,log_type,mean_fitness_alive,n_alive,run_id,seed,time,wave,damage,dodged_bullets,enemy_id,fitness,lifespan
gen_q_learning,wave_snapshot,0.0988917944444443,4.0,20,710768,1.0,1,,,,,
gen_q_learning,wave_snapshot,0.197049913888888,8.0,20,710768,2.0,1,,,,,
gen_q_learning,wave_snapshot,0.296614675925926,12.0,20,710768,3.0,1,,,,,
gen_q_learning,wave_snapshot,0.420032633381433,15.0,20,710768,4.0,1,,,,,
gen_q_learning,wave_snapshot,0.686137372775375,15.0,20,710768,5.0,1,,,,,
gen_q_learning,wave_snapshot,0.952816481866286,15.0,20,710768,6.0,1,,,,,
gen_q_learning,death,,,20,710768,6.68225000000006,1,0.0,2.0,1.0,3.26061773333334,6.30308866666671
gen_q_learning,wave_snapshot,0.99749666909916,14.0,20,710768,7.0,1,,,,,
gen_q_learning,wave_snapshot,1.27013353682403,14.0,20,710768,8.0,1,,,,,
gen_q_learning,wave_snapshot,1.47008943100393,14.0,20,710768,9.0,1,,,,,
gen_q_learning,wave_snapshot,1.67002269237959,14.0,20,710768,10.0,1,,,,,
gen_q_learning,wave_snapshot,1.87017417386107,14.0,20,710768,11.0,1,,,,,
gen_q_learning,death,,,20,710768,11.5283232121213,1,0.0,0.0,2.0,2.17983237575759,10.8991618787879
gen_q_learning,wave_snapshot,2.5809716949273,13.0,20,710768,12.0,1,,,,,
gen_q_learning,wave_snapshot,3.32698483338884,13.0,20,710768,13.0,1,,,,,
gen_q_learning,wave_snapshot,4.68480905390166,13.0,20,710768,14.0,1,,,,,
gen_q_learning,death,,,20,710768,14.2323723333334,1,1.0,2.0,10.0,11.3153244,11.576622
gen_q_learning,wave_snapshot,4.32868861315537,12.0,20,710768,15.0,1,,,,,
gen_q_learning,wave_snapshot,5.78373230839346,12.0,20,710768,16.0,1,,,,,
gen_q_learning,wave_snapshot,6.56500897506013,12.0,20,710768,17.0,1,,,,,
gen_q_learning,death,,,20,710768,17.4212933333334,1,2.0,0.0,5.0,17.2070930666667,16.0354653333334
gen_q_learning,death,,,20,710768,17.7546266666668,1,0.0,0.0,0.0,3.52621580000002,17.6310790000001
gen_q_learning,wave_snapshot,6.02438899007216,10.0,20,710768,18.0,1,,,,,
gen_q_learning,wave_snapshot,6.93283572340549,10.0,20,710768,19.0,1,,,,,
gen_q_learning,wave_snapshot,7.13087932340549,10.0,20,710768,20.0,1,,,,,
gen_q_learning,death,,,20,710768,20.1189940000001,1,2.0,0.0,4.0,17.7979665333333,18.9898326666667
gen_q_learning,wave_snapshot,6.92282044611192,9.0,20,710768,21.0,1,,,,,
gen_q_learning,death,,,20,710768,21.0149312380953,1,1.0,0.0,3.0,11.0271539809524,20.1357699047619
gen_q_learning,wave_snapshot,8.36725235425686,8.0,20,710768,22.0,1,,,,,
gen_q_learning,death,,,20,710768,22.0489262222223,1,2.0,1.0,8.0,18.9794038888889,19.8970194444445
gen_q_learning,wave_snapshot,7.04769558581736,7.0,20,710768,23.0,1,,,,,
gen_q_learning,death,,,20,710768,23.6662550000001,1,2.0,0.0,9.0,18.2527411333333,21.2637056666667
gen_q_learning,wave_snapshot,5.40558856493507,6.0,20,710768,24.0,1,,,,,
gen_q_learning,wave_snapshot,6.7753944982684,6.0,20,710768,25.0,1,,,,,
gen_q_learning,death,,,20,710768,25.8023733333334,1,0.0,0.0,13.0,4.47736357142857,22.3868178571429
gen_q_learning,wave_snapshot,10.266965550303,5.0,20,710768,26.0,1,,,,,
gen_q_learning,wave_snapshot,11.8613828169697,5.0,20,710768,27.0,1,,,,,
gen_q_learning,wave_snapshot,13.4679626169697,5.0,20,710768,28.0,1,,,,,
gen_q_learning,death,,,20,710768,28.6379600000001,1,2.0,0.0,14.0,18.993091,24.965455
gen_q_learning,wave_snapshot,17.5667813378788,4.0,20,710768,29.0,1,,,,,
