config,log_type,mean_fitness_alive,n_alive,run_id,seed,time,wave,damage,dodged_bullets,enemy_id,fitness,lifespan
gen_q_learning,wave_snapshot,0.100138888888889,4.0,12,402339,1.0,1,,,,,
gen_q_learning,wave_snapshot,0.199623466666666,8.0,12,402339,2.0,1,,,,,
gen_q_learning,wave_snapshot,0.298306711111111,12.0,12,402339,3.0,1,,,,,
gen_q_learning,wave_snapshot,0.420248928818343,15.0,12,402339,4.0,1,,,,,
gen_q_learning,death,,,12,402339,4.6284497777778,1,0.0,0.0,0.0,0.902356622222227,4.51178311111113
gen_q_learning,wave_snapshot,0.595127769312171,14.0,12,402339,5.0,1,,,,,
gen_q_learning,wave_snapshot,1.36656112255893,14.0,12,402339,6.0,1,,,,,
gen_q_learning,wave_snapshot,1.56716307407408,14.0,12,402339,7.0,1,,,,,
gen_q_learning,death,,,12,402339,7.26558600000008,1,0.0,1.0,7.0,2.07580964444445,5.37904822222227
gen_q_learning,wave_snapshot,1.73287010919452,13.0,12,402339,8.0,1,,,,,
gen_q_learning,wave_snapshot,2.08671217549859,13.0,12,402339,9.0,1,,,,,
gen_q_learning,wave_snapshot,2.35866129686611,13.0,12,402339,10.0,1,,,,,
gen_q_learning,death,,,12,402339,10.6897756666668,1,0.0,3.0,5.0,4.86278913333334,9.31394566666672
gen_q_learning,wave_snapshot,2.94964960493828,12.0,12,402339,11.0,1,,,,,
gen_q_learning,wave_snapshot,4.31572964938273,12.0,12,402339,12.0,1,,,,,
gen_q_learning,death,,,12,402339,12.9833333333335,1,0.0,0.0,4.0,2.3727777777778,11.863888888889
gen_q_learning,wave_snapshot,4.70843305589227,11.0,12,402339,13.0,1,,,,,
gen_q_learning,wave_snapshot,5.53841602558924,11.0,12,402339,14.0,1,,,,,
gen_q_learning,wave_snapshot,6.4712052861953,11.0,12,402339,15.0,1,,,,,
gen_q_learning,wave_snapshot,7.31066805589227,11.0,12,402339,16.0,1,,,,,
gen_q_learning,wave_snapshot,8.14169762558924,11.0,12,402339,17.0,1,,,,,
gen_q_learning,death,,,12,402339,17.4696510000002,1,2.0,0.0,1.0,17.4200413111111,17.1002065555557
gen_q_learning,wave_snapshot,8.12033191703705,10.0,12,402339,18.0,1,,,,,
gen_q_learning,death,,,12,402339,18.2666666666668,1,2.0,0.0,9.0,17.1738985111111,15.8694925555556
gen_q_learning,wave_snapshot,7.31141711028808,9.0,12,402339,19.0,1,,,,,
gen_q_learning,wave_snapshot,7.52739691028808,9.0,12,402339,20.0,1,,,,,
gen_q_learning,death,,,12,402339,20.4666666666668,1,0.0,0.0,11.0,3.51161642222223,17.5580821111112
gen_q_learning,wave_snapshot,11.7422447296296,8.0,12,402339,21.0,1,,,,,
gen_q_learning,wave_snapshot,11.9422255296296,8.0,12,402339,22.0,1,,,,,
gen_q_learning,death,,,12,402339,22.4690776666668,1,3.0,0.0,13.0,24.8098733333333,19.0493666666667
gen_q_learning,wave_snapshot,13.314535205291,7.0,12,402339,23.0,1,,,,,
gen_q_learning,wave_snapshot,13.6558999481482,7.0,12,402339,24.0,1,,,,,
gen_q_learning,wave_snapshot,15.8605793481482,7.0,12,402339,25.0,1,,,,,
gen_q_learning,death,,,12,402339,25.6933643333335,1,1.0,1.0,2.0,13.0147839777778,25.073919888889
gen_q_learning,wave_snapshot,16.5566563320988,6.0,12,402339,26.0,1,,,,,
gen_q_learning,wave_snapshot,17.9251992654321,6.0,12,402339,27.0,1,,,,,
gen_q_learning,wave_snapshot,21.6238846654321,6.0,12,402339,28.0,1,,,,,
gen_q_learning,wave_snapshot,21.8194577395062,6.0,12,402339,29.0,1,,,,,
gen_q_learning,death,,,12,402339,29.6942960000002,1,4.0,0.0,10.0,33.4083746666667,27.0418733333334
gen_q_learning,death,,,12,402339,30.0000000000002,1,3.0,0.0,3.0,26.8195175968254,29.0975879841271
gen_q_learning,death,,,12,402339,30.0000000000002,1,1.0,0.0,6.0,12.667157552381,28.3357877619049
gen_q_learning,death,,,12,402339,30.0000000000002,1,2.0,1.0,8.0,20.5650650634921,27.8253253174604
gen_q_learning,death,,,12,402339,30.0000000000002,1,3.0,0.0,12.0,26.3604435227513,26.8022176137567
gen_q_learning,death,,,12,402339,30.0000000000002,1,2.0,0.0,14.0,19.2576352190476,26.2881760952381
gen_q_learning,wave_snapshot,0.121109896969697,4.0,12,402339,1.0,2,,,,,
gen_q_learning,wave_snapshot,0.215236953030303,8.0,12,402339,2.0,2,,,,,
gen_q_learning,wave_snapshot,0.314898152020202,12.0,12,402339,3.0,2,,,,,
gen_q_learning,wave_snapshot,0.507840241616161,15.0,12,402339,4.0,2,,,,,
gen_q_learning,wave_snapshot,0.706369241616162,15.0,12,402339,5.0,2,,,,,
gen_q_learning,death,,,12,402339,5.24606866666666,2,0.0,0.0,21.0,0.7445734,3.722867
gen_q_learning,wave_snapshot,0.904745754112554,14.0,12,402339,6.0,2,,,,,
gen_q_learning,wave_snapshot,1.17915505887446,14.0,12,402339,7.0,2,,,,,
gen_q_learning,wave_snapshot,1.5214158017316,14.0,12,402339,8.0,2,,,,,
gen_q_learning,wave_snapshot,1.72208246839827,14.0,12,402339,9.0,2,,,,,
gen_q_learning,wave_snapshot,1.99284437316017,14.0,12,402339,10.0,2,,,,,
gen_q_learning,wave_snapshot,3.18813008744589,14.0,12,402339,11.0,2,,,,,
gen_q_learning,death,,,12,402339,11.39046,2,1.0,4.0,19.0,13.074420769697,10.3721038484848
gen_q_learning,wave_snapshot,4.24973931701632,13.0,12,402339,12.0,2,,,,,
gen_q_learning,wave_snapshot,5.0684125990676,13.0,12,402339,13.0,2,,,,,
gen_q_learning,death,,,12,402339,13.721782,2,2.0,1.0,25.0,17.2358333333333,11.1791666666667
gen_q_learning,wave_snapshot,4.26972167121212,12.0,12,402339,14.0,2,,,,,
gen_q_learning,wave_snapshot,5.63431520454545,12.0,12,402339,15.0,2,,,,,
gen_q_learning,wave_snapshot,5.83214293787879,12.0,12,402339,16.0,2,,,,,
gen_q_learning,death,,,12,402339,16.621782,2,3.0,0.0,26.0,23.7624401333333,13.8122006666667
gen_q_learning,wave_snapshot,6.3223128292011,11.0,12,402339,17.0,2,,,,,
gen_q_learning,death,,,12,402339,17.0530442857143,2,1.0,0.0,24.0,9.95262132380952,14.7631066190476
gen_q_learning,wave_snapshot,6.85961690545455,10.0,12,402339,18.0,2,,,,,
gen_q_learning,death,,,12,402339,18.5585845555556,2,1.0,1.0,18.0,11.5584241777778,17.7921208888889
gen_q_learning,wave_snapshot,7.32927000606061,9.0,12,402339,19.0,2,,,,,
gen_q_learning,wave_snapshot,7.53499550976431,9.0,12,402339,20.0,2,,,,,
gen_q_learning,wave_snapshot,10.0683148430976,9.0,12,402339,21.0,2,,,,,
gen_q_learning,death,,,12,402339,21.5278756666667,2,2.0,0.0,23.0,17.8980346,19.490173
gen_q_learning,wave_snapshot,10.1744727068182,8.0,12,402339,22.0,2,,,,,
gen_q_learning,death,,,12,402339,22.621782,2,1.0,0.0,22.0,11.1686325333333,20.8431626666667
gen_q_learning,wave_snapshot,12.252092617316,7.0,12,402339,23.0,2,,,,,
gen_q_learning,wave_snapshot,12.8801084903319,7.0,12,402339,24.0,2,,,,,
gen_q_learning,wave_snapshot,15.0794166458874,7.0,12,402339,25.0,2,,,,,
gen_q_learning,wave_snapshot,16.2721585125541,7.0,12,402339,26.0,2,,,,,
gen_q_learning,wave_snapshot,18.4806640458874,7.0,12,402339,27.0,2,,,,,
gen_q_learning,wave_snapshot,20.6784814236652,7.0,12,402339,28.0,2,,,,,
gen_q_learning,wave_snapshot,22.8798233125541,7.0,12,402339,29.0,2,,,,,
gen_q_learning,death,,,12,402339,30.009642,2,0.0,2.0,15.0,7.99563575555556,29.9781787777778
gen_q_learning,death,,,12,402339,30.009642,2,6.0,0.0,16.0,47.9454343434343,29.7271717171717
gen_q_learning,death,,,12,402339,30.009642,2,4.0,0.0,17.0,33.8939252888889,29.4696264444445
gen_q_learning,death,,,12,402339,30.009642,2,0.0,0.0,20.0,5.74292422222222,28.7146211111111
gen_q_learning,death,,,12,402339,30.009642,2,3.0,0.0,27.0,26.3843199555556,26.9215997777778
gen_q_learning,death,,,12,402339,30.009642,2,1.0,0.0,28.0,12.3277420888889,26.6387104444444
gen_q_learning,death,,,12,402339,30.009642,2,5.0,1.0,29.0,41.2692222222222,26.3461111111111
gen_q_learning,wave_snapshot,0.115519424458874,4.0,12,402339,1.0,3,,,,,
gen_q_learning,wave_snapshot,0.214496657070707,8.0,12,402339,2.0,3,,,,,
gen_q_learning,wave_snapshot,0.308201788047138,12.0,12,402339,3.0,3,,,,,
gen_q_learning,wave_snapshot,0.492969692659932,15.0,12,402339,4.0,3,,,,,
gen_q_learning,death,,,12,402339,4.35558675757575,3,0.0,1.0,36.0,1.55899393333333,2.79496966666667
gen_q_learning,wave_snapshot,0.625910162770563,14.0,12,402339,5.0,3,,,,,
gen_q_learning,wave_snapshot,1.32056271832612,14.0,12,402339,6.0,3,,,,,
gen_q_learning,wave_snapshot,1.52699891832612,14.0,12,402339,7.0,3,,,,,
gen_q_learning,death,,,12,402339,7.66335642424241,3,0.0,0.0,31.0,1.47527777777778,7.37638888888888
gen_q_learning,wave_snapshot,1.74175807785548,13.0,12,402339,8.0,3,,,,,
gen_q_learning,wave_snapshot,2.01525042144522,13.0,12,402339,9.0,3,,,,,
gen_q_learning,wave_snapshot,2.21691062144522,13.0,12,402339,10.0,3,,,,,
gen_q_learning,wave_snapshot,3.02831963682984,13.0,12,402339,11.0,3,,,,,
gen_q_learning,wave_snapshot,4.38463339067599,13.0,12,402339,12.0,3,,,,,
gen_q_learning,wave_snapshot,6.19512427272727,13.0,12,402339,13.0,3,,,,,
gen_q_learning,death,,,12,402339,13.9955464242424,3,2.0,0.0,34.0,16.5902683333333,12.9513416666667
gen_q_learning,wave_snapshot,5.55356661767677,12.0,12,402339,14.0,3,,,,,
gen_q_learning,wave_snapshot,6.91835083989899,12.0,12,402339,15.0,3,,,,,
gen_q_learning,wave_snapshot,7.7002889510101,12.0,12,402339,16.0,3,,,,,
gen_q_learning,wave_snapshot,9.0689885510101,12.0,12,402339,17.0,3,,,,,
gen_q_learning,wave_snapshot,9.26992230656566,12.0,12,402339,18.0,3,,,,,
gen_q_learning,wave_snapshot,10.6322898176768,12.0,12,402339,19.0,3,,,,,
gen_q_learning,death,,,12,402339,19.2833564242424,3,0.0,0.0,39.0,3.38986013333333,16.9493006666667
gen_q_learning,wave_snapshot,12.134213631405,11.0,12,402339,20.0,3,,,,,
gen_q_learning,wave_snapshot,13.6075013041322,11.0,12,402339,21.0,3,,,,,
gen_q_learning,death,,,12,402339,21.7744675353536,3,1.0,0.0,37.0,10.9914123555556,19.9570617777778
gen_q_learning,wave_snapshot,15.4830695165657,10.0,12,402339,22.0,3,,,,,
gen_q_learning,death,,,12,402339,22.0938607575758,3,1.0,2.0,33.0,13.2600286666667,21.3001433333334
gen_q_learning,death,,,12,402339,22.7746357575758,3,1.0,0.0,43.0,10.8643370666667,19.3216853333334
gen_q_learning,wave_snapshot,19.1906453848485,8.0,12,402339,23.0,3,,,,,
gen_q_learning,wave_snapshot,20.2648488515152,8.0,12,402339,24.0,3,,,,,
gen_q_learning,wave_snapshot,21.3377555181818,8.0,12,402339,25.0,3,,,,,
gen_q_learning,death,,,12,402339,25.5749230909091,3,1.0,0.0,40.0,11.5940106666667,22.9700533333334
gen_q_learning,wave_snapshot,23.9489769922078,7.0,12,402339,26.0,3,,,,,
gen_q_learning,wave_snapshot,25.1446572366522,7.0,12,402339,27.0,3,,,,,
gen_q_learning,wave_snapshot,25.3488748588745,7.0,12,402339,28.0,3,,,,,
gen_q_learning,death,,,12,402339,28.2594651818182,3,1.0,0.0,44.0,11.9061422848485,24.5307114242424
gen_q_learning,wave_snapshot,30.1324834464646,6.0,12,402339,29.0,3,,,,,
gen_q_learning,death,,,12,402339,29.5133564242424,3,5.0,1.0,38.0,41.4873194,27.436597
gen_q_learning,death,,,12,402339,30.0133564242424,3,3.0,0.0,30.0,26.9932959333333,29.9664796666667
gen_q_learning,death,,,12,402339,30.0133564242424,3,3.0,0.0,32.0,26.8907164787879,29.4535823939394
gen_q_learning,death,,,12,402339,30.0133564242424,3,4.0,0.0,35.0,33.7402872,28.701436
gen_q_learning,death,,,12,402339,30.0133564242424,3,1.0,0.0,41.0,12.4231377333333,27.1156886666667
gen_q_learning,death,,,12,402339,30.0133564242424,3,5.0,0.0,42.0,40.3644428666667,26.8222143333333
gen_q_learning,wave_snapshot,0.120288592424242,4.0,12,402339,1.0,4,,,,,
gen_q_learning,wave_snapshot,0.214852654545455,8.0,12,402339,2.0,4,,,,,
gen_q_learning,wave_snapshot,0.395140049943883,12.0,12,402339,3.0,4,,,,,
gen_q_learning,wave_snapshot,0.500114391066218,15.0,12,402339,4.0,4,,,,,
gen_q_learning,death,,,12,402339,4.66265775324675,4,0.0,0.0,49.0,0.721885980952381,3.6094299047619
gen_q_learning,wave_snapshot,0.690469584078884,14.0,12,402339,5.0,4,,,,,
gen_q_learning,wave_snapshot,0.893043895189995,14.0,12,402339,6.0,4,,,,,
gen_q_learning,death,,,12,402339,6.92019884848485,4,0.0,1.0,52.0,2.01861664444444,5.09308322222222
gen_q_learning,wave_snapshot,1.01409466832427,13.0,12,402339,7.0,4,,,,,
gen_q_learning,wave_snapshot,1.22100113499093,13.0,12,402339,8.0,4,,,,,
gen_q_learning,wave_snapshot,1.41551787573168,13.0,12,402339,9.0,4,,,,,
gen_q_learning,death,,,12,402339,9.86629218181818,4,0.0,1.0,46.0,2.92008546666667,9.60042733333333
gen_q_learning,wave_snapshot,1.5941319684624,12.0,12,402339,10.0,4,,,,,
gen_q_learning,wave_snapshot,1.7892561684624,12.0,12,402339,11.0,4,,,,,
gen_q_learning,wave_snapshot,3.24431650179574,12.0,12,402339,12.0,4,,,,,
gen_q_learning,wave_snapshot,4.02630787957351,12.0,12,402339,13.0,4,,,,,
gen_q_learning,wave_snapshot,4.22893770179574,12.0,12,402339,14.0,4,,,,,
gen_q_learning,wave_snapshot,5.0924391684624,12.0,12,402339,15.0,4,,,,,
gen_q_learning,wave_snapshot,7.12846390179574,12.0,12,402339,16.0,4,,,,,
gen_q_learning,wave_snapshot,7.99467410179574,12.0,12,402339,17.0,4,,,,,
gen_q_learning,death,,,12,402339,17.1775518484849,4,4.0,0.0,57.0,30.8103438,14.051719
gen_q_learning,wave_snapshot,7.39159254741353,11.0,12,402339,18.0,4,,,,,
gen_q_learning,death,,,12,402339,18.5534958484849,4,2.0,0.0,50.0,17.4493355333333,17.2466776666667
gen_q_learning,death,,,12,402339,18.8956138484849,4,1.0,1.0,55.0,11.2603924666667,16.3019623333334
gen_q_learning,wave_snapshot,6.08361949128321,9.0,12,402339,19.0,4,,,,,
gen_q_learning,death,,,12,402339,19.2431665151515,4,2.0,2.0,53.0,19.4331188,17.165594
gen_q_learning,wave_snapshot,6.36715961102694,8.0,12,402339,20.0,4,,,,,
gen_q_learning,wave_snapshot,6.5702984776936,8.0,12,402339,21.0,4,,,,,
gen_q_learning,wave_snapshot,8.64391327769361,8.0,12,402339,22.0,4,,,,,
gen_q_learning,death,,,12,402339,22.236892959596,4,2.0,1.0,45.0,19.445560410101,22.2278020505051
gen_q_learning,wave_snapshot,7.30943098576239,7.0,12,402339,23.0,4,,,,,
gen_q_learning,death,,,12,402339,23.0653828484849,4,2.0,0.0,54.0,18.1449980666667,20.7249903333333
gen_q_learning,wave_snapshot,5.70328465005612,6.0,12,402339,24.0,4,,,,,
gen_q_learning,wave_snapshot,8.23709085005611,6.0,12,402339,25.0,4,,,,,
gen_q_learning,death,,,12,402339,25.1147135151515,4,1.0,1.0,48.0,12.8673826,24.336913
gen_q_learning,wave_snapshot,10.3194556600673,5.0,12,402339,26.0,4,,,,,
gen_q_learning,wave_snapshot,14.7189933873401,5.0,12,402339,27.0,4,,,,,
gen_q_learning,wave_snapshot,16.318383326734,5.0,12,402339,28.0,4,,,,,
gen_q_learning,death,,,12,402339,28.5465674675325,4,3.0,0.0,51.0,26.3955324571429,26.9776622857143
gen_q_learning,wave_snapshot,17.5274972417508,4.0,12,402339,29.0,4,,,,,
gen_q_learning,death,,,12,402339,29.2255815151515,4,4.0,0.0,47.0,33.7405708484848,28.7028542424242
gen_q_learning,death,,,12,402339,30.0090909090909,4,0.0,0.0,56.0,5.42851851851851,27.1425925925926
gen_q_learning,death,,,12,402339,30.0090909090909,4,1.0,0.0,58.0,12.3233333333333,26.6166666666666
gen_q_learning,death,,,12,402339,30.0090909090909,4,4.0,0.0,59.0,33.2690173333333,26.3450866666666
gen_q_learning,wave_snapshot,0.122616563636364,4.0,12,402339,1.0,5,,,,,
gen_q_learning,wave_snapshot,0.221514426515151,8.0,12,402339,2.0,5,,,,,
gen_q_learning,wave_snapshot,0.316505262121212,12.0,12,402339,3.0,5,,,,,
gen_q_learning,wave_snapshot,0.441020631919192,15.0,12,402339,4.0,5,,,,,
gen_q_learning,wave_snapshot,0.708376831919192,15.0,12,402339,5.0,5,,,,,
gen_q_learning,death,,,12,402339,5.09596412121212,5,0.0,1.0,64.0,1.8164754969697,4.08237748484849
gen_q_learning,wave_snapshot,0.830607276479076,14.0,12,402339,6.0,5,,,,,
gen_q_learning,wave_snapshot,1.0243926987013,14.0,12,402339,7.0,5,,,,,
gen_q_learning,death,,,12,402339,7.33135712121212,5,0.0,0.0,73.0,0.798695666666667,3.99347833333333
gen_q_learning,wave_snapshot,1.3232317986014,13.0,12,402339,8.0,5,,,,,
gen_q_learning,wave_snapshot,1.52689257955378,13.0,12,402339,9.0,5,,,,,
gen_q_learning,wave_snapshot,1.80640120885781,13.0,12,402339,10.0,5,,,,,
gen_q_learning,death,,,12,402339,10.5127547878788,5,0.0,1.0,63.0,2.9502459030303,9.75122951515152
gen_q_learning,wave_snapshot,3.08760561212121,12.0,12,402339,11.0,5,,,,,
gen_q_learning,death,,,12,402339,11.9243747878788,5,0.0,1.0,69.0,2.92623973333333,9.63119866666665
gen_q_learning,wave_snapshot,4.59030232837465,11.0,12,402339,12.0,5,,,,,
gen_q_learning,wave_snapshot,5.42705609807162,11.0,12,402339,13.0,5,,,,,
gen_q_learning,wave_snapshot,5.62742589807162,11.0,12,402339,14.0,5,,,,,
gen_q_learning,wave_snapshot,6.46425602014955,11.0,12,402339,15.0,5,,,,,
gen_q_learning,death,,,12,402339,15.6275481212121,5,1.0,0.0,66.0,9.82033813333333,14.1016906666667
gen_q_learning,wave_snapshot,7.13893695824916,10.0,12,402339,16.0,5,,,,,
gen_q_learning,death,,,12,402339,16.6179107878788,5,1.0,1.0,67.0,10.9676106,14.838053
gen_q_learning,wave_snapshot,7.70647981616162,9.0,12,402339,17.0,5,,,,,
gen_q_learning,wave_snapshot,8.68613846060606,9.0,12,402339,18.0,5,,,,,
gen_q_learning,wave_snapshot,8.88607577575757,9.0,12,402339,19.0,5,,,,,
gen_q_learning,wave_snapshot,10.7484921272727,9.0,12,402339,20.0,5,,,,,
gen_q_learning,death,,,12,402339,20.7294807878788,5,1.0,1.0,72.0,11.5316537333333,17.6582686666667
gen_q_learning,wave_snapshot,11.7458052598485,8.0,12,402339,21.0,5,,,,,
gen_q_learning,death,,,12,402339,21.6336277878788,5,3.0,1.0,65.0,26.0733097333333,20.3665486666666
gen_q_learning,death,,,12,402339,21.9545454545454,5,3.0,0.0,60.0,25.3892646,21.946323
gen_q_learning,wave_snapshot,9.83935803535353,6.0,12,402339,22.0,5,,,,,
gen_q_learning,wave_snapshot,10.0401523686869,6.0,12,402339,23.0,5,,,,,
gen_q_learning,wave_snapshot,10.2387634353535,6.0,12,402339,24.0,5,,,,,
gen_q_learning,death,,,12,402339,24.3516227878787,5,0.0,0.0,61.0,4.81866899999999,24.093345
gen_q_learning,wave_snapshot,11.5380787224242,5.0,12,402339,25.0,5,,,,,
gen_q_learning,wave_snapshot,13.3395929890909,5.0,12,402339,26.0,5,,,,,
gen_q_learning,wave_snapshot,14.9400308779798,5.0,12,402339,27.0,5,,,,,
gen_q_learning,death,,,12,402339,27.9082224545453,5,3.0,1.0,68.0,27.1745698,25.8728489999999
gen_q_learning,wave_snapshot,12.3761937363636,4.0,12,402339,28.0,5,,,,,
gen_q_learning,wave_snapshot,12.5744715363636,4.0,12,402339,29.0,5,,,,,
gen_q_learning,death,,,12,402339,29.4275457878787,5,0.0,0.0,71.0,5.32315993333331,26.6157996666666
gen_q_learning,death,,,12,402339,30.009047121212,5,3.0,1.0,62.0,27.8959725454545,29.4798627272726
gen_q_learning,death,,,12,402339,30.009047121212,5,1.0,0.0,70.0,12.4882084,27.4410419999999
gen_q_learning,death,,,12,402339,30.009047121212,5,0.0,0.0,74.0,5.28046746666665,26.4023373333332
gen_q_learning,wave_snapshot,0.119742413131313,4.0,12,402339,1.0,6,,,,,
gen_q_learning,wave_snapshot,0.216281776010101,8.0,12,402339,2.0,6,,,,,
gen_q_learning,wave_snapshot,0.314150045911496,12.0,12,402339,3.0,6,,,,,
gen_q_learning,death,,,12,402339,3.12150448484848,6,0.0,0.0,76.0,0.5711874,2.855937
gen_q_learning,wave_snapshot,0.411749896495568,14.0,12,402339,4.0,6,,,,,
gen_q_learning,wave_snapshot,0.682144401257473,14.0,12,402339,5.0,6,,,,,
gen_q_learning,death,,,12,402339,5.99792304040404,6,0.0,1.0,77.0,2.09549764444444,5.47748822222222
gen_q_learning,wave_snapshot,0.79238023041403,13.0,12,402339,6.0,6,,,,,
gen_q_learning,wave_snapshot,0.990717985969586,13.0,12,402339,7.0,6,,,,,
gen_q_learning,death,,,12,402339,7.70447548484848,6,0.0,0.0,85.0,1.02455780952381,5.12278904761905
gen_q_learning,wave_snapshot,1.19738952845118,12.0,12,402339,8.0,6,,,,,
gen_q_learning,wave_snapshot,1.56308846178451,12.0,12,402339,9.0,6,,,,,
gen_q_learning,death,,,12,402339,9.66810648484848,6,0.0,2.0,80.0,3.67656197777778,8.38280988888889
gen_q_learning,wave_snapshot,1.58710614214876,11.0,12,402339,10.0,6,,,,,
gen_q_learning,wave_snapshot,1.96969332396694,11.0,12,402339,11.0,6,,,,,
gen_q_learning,wave_snapshot,2.34672210578512,11.0,12,402339,12.0,6,,,,,
gen_q_learning,wave_snapshot,2.55264182699724,11.0,12,402339,13.0,6,,,,,
gen_q_learning,wave_snapshot,2.74617083911846,11.0,12,402339,14.0,6,,,,,
