config,log_type,mean_fitness_alive,n_alive,run_id,seed,time,wave,damage,dodged_bullets,enemy_id,fitness,lifespan
base,wave_snapshot,0.099815803174603,4.0,17,710768,1.0,1,,,,,
base,wave_snapshot,0.199213457142857,8.0,17,710768,2.0,1,,,,,
base,wave_snapshot,0.297353883068783,12.0,17,710768,3.0,1,,,,,
base,wave_snapshot,0.421673972275133,15.0,17,710768,4.0,1,,,,,
base,wave_snapshot,0.621225115132276,15.0,17,710768,5.0,1,,,,,
base,wave_snapshot,0.821776759576721,15.0,17,710768,6.0,1,,,,,
base,wave_snapshot,1.02090374370371,15.0,17,710768,7.0,1,,,,,
base,wave_snapshot,1.22130682730159,15.0,17,710768,8.0,1,,,,,
base,wave_snapshot,1.4210545373545,15.0,17,710768,9.0,1,,,,,
base,wave_snapshot,1.62171087068784,15.0,17,710768,10.0,1,,,,,
base,wave_snapshot,1.82149898179895,15.0,17,710768,11.0,1,,,,,
base,wave_snapshot,2.01893564846562,15.0,17,710768,12.0,1,,,,,
base,wave_snapshot,2.21788787068785,15.0,17,710768,13.0,1,,,,,
base,wave_snapshot,2.42001558179896,15.0,17,710768,14.0,1,,,,,
base,wave_snapshot,2.61899898179896,15.0,17,710768,15.0,1,,,,,
base,wave_snapshot,3.28588478179896,15.0,17,710768,16.0,1,,,,,
base,wave_snapshot,3.48713378179896,15.0,17,710768,17.0,1,,,,,
base,wave_snapshot,3.68384724846563,15.0,17,710768,18.0,1,,,,,
base,wave_snapshot,3.88248824846563,15.0,17,710768,19.0,1,,,,,
base,wave_snapshot,4.0829379151323,15.0,17,710768,20.0,1,,,,,
base,wave_snapshot,4.28103351513229,15.0,17,710768,21.0,1,,,,,
base,wave_snapshot,4.48549675957674,15.0,17,710768,22.0,1,,,,,
base,wave_snapshot,4.68731044846563,15.0,17,710768,23.0,1,,,,,
base,wave_snapshot,4.88616884846563,15.0,17,710768,24.0,1,,,,,
base,wave_snapshot,5.08325524846563,15.0,17,710768,25.0,1,,,,,
base,wave_snapshot,5.3551863151323,15.0,17,710768,26.0,1,,,,,
base,wave_snapshot,5.55367318179897,15.0,17,710768,27.0,1,,,,,
base,wave_snapshot,5.75093238179898,15.0,17,710768,28.0,1,,,,,
base,wave_snapshot,5.95210731513231,15.0,17,710768,29.0,1,,,,,
base,death,,,17,710768,30.0006533333335,1,0.0,0.0,0.0,5.9749094666667,29.8745473333335
base,death,,,17,710768,30.0006533333335,1,0.0,0.0,1.0,5.92467560000003,29.6233780000002
base,death,,,17,710768,30.0006533333335,1,1.0,0.0,2.0,12.8741614571429,29.3708072857145
base,death,,,17,710768,30.0006533333335,1,0.0,0.0,3.0,5.8229912666667,29.1149563333335
base,death,,,17,710768,30.0006533333335,1,0.0,0.0,4.0,5.7729797555556,28.864898777778
base,death,,,17,710768,30.0006533333335,1,0.0,0.0,5.0,5.7229797555556,28.614898777778
