config,log_type,mean_fitness_alive,n_alive,run_id,seed,time,wave,damage,enemy_id,fitness,lifespan
base,wave_snapshot,3.89377573030307,2.0,1,117964,11.0,13,,,,
base,wave_snapshot,4.29381333030306,2.0,1,117964,12.0,13,,,,
base,wave_snapshot,4.69343113030306,2.0,1,117964,13.0,13,,,,
base,wave_snapshot,5.09322739696973,2.0,1,117964,14.0,13,,,,
base,wave_snapshot,5.49375993030306,2.0,1,117964,15.0,13,,,,
base,wave_snapshot,5.89238453030306,2.0,1,117964,16.0,13,,,,
base,wave_snapshot,6.29344113030306,2.0,1,117964,17.0,13,,,,
base,wave_snapshot,6.69235073030306,2.0,1,117964,18.0,13,,,,
base,wave_snapshot,7.09364913030306,2.0,1,117964,19.0,13,,,,
base,wave_snapshot,7.49348513030306,2.0,1,117964,20.0,13,,,,
base,wave_snapshot,7.89273933030305,2.0,1,117964,21.0,13,,,,
base,wave_snapshot,8.29377573030305,2.0,1,117964,22.0,13,,,,
base,wave_snapshot,8.6926453791727,2.0,1,117964,23.0,13,,,,
base,wave_snapshot,9.09290633030305,2.0,1,117964,24.0,13,,,,
base,wave_snapshot,14.4938323303031,2.0,1,117964,25.0,13,,,,
base,wave_snapshot,14.8928515303031,2.0,1,117964,26.0,13,,,,
base,wave_snapshot,15.2933338515152,2.0,1,117964,27.0,13,,,,
base,wave_snapshot,15.6937405303031,2.0,1,117964,28.0,13,,,,
base,wave_snapshot,16.0927151242424,2.0,1,117964,29.0,13,,,,
base,death,,,1,117964,30.0046990303035,13,1.0,61.0,16.796339339394,58.9816966969698
base,death,,,1,117964,30.0046990303035,13,1.0,64.0,16.19,55.95
base,wave_snapshot,0.297173175757576,2.0,1,117964,1.0,14,,,,
base,wave_snapshot,0.494015089393939,4.0,1,117964,2.0,14,,,,
base,wave_snapshot,0.793365358787882,5.0,1,117964,3.0,14,,,,
base,death,,,1,117964,3.44881700000002,14,0.0,67.0,0.969065660606064,4.84532830303032
base,wave_snapshot,1.19360011363637,4.0,1,117964,4.0,14,,,,
base,wave_snapshot,1.59463121060607,4.0,1,117964,5.0,14,,,,
base,wave_snapshot,1.99463121060608,4.0,1,117964,6.0,14,,,,
base,wave_snapshot,2.39417666515154,4.0,1,117964,7.0,14,,,,
base,wave_snapshot,2.79402515000004,4.0,1,117964,8.0,14,,,,
base,wave_snapshot,3.19362596298705,4.0,1,117964,9.0,14,,,,
base,death,,,1,117964,9.07943339682555,14,0.0,65.0,3.62770486118329,18.1385243059164
base,wave_snapshot,3.45991017171721,3.0,1,117964,10.0,14,,,,
base,wave_snapshot,3.85891661414144,3.0,1,117964,11.0,14,,,,
base,wave_snapshot,5.9261222929293,3.0,1,117964,12.0,14,,,,
base,wave_snapshot,6.32587788686868,3.0,1,117964,13.0,14,,,,
base,death,,,1,117964,13.8953541818183,14,0.0,66.0,5.35293079999997,26.7646539999998
base,wave_snapshot,7.39081083939393,2.0,1,117964,14.0,14,,,,
base,wave_snapshot,7.7907991181818,2.0,1,117964,15.0,14,,,,
base,wave_snapshot,8.19156841515148,2.0,1,117964,16.0,14,,,,
base,wave_snapshot,8.59126538484843,2.0,1,117964,17.0,14,,,,
base,wave_snapshot,8.99072568181812,2.0,1,117964,18.0,14,,,,
base,wave_snapshot,9.39086320303023,2.0,1,117964,19.0,14,,,,
base,wave_snapshot,9.79156841515142,2.0,1,117964,20.0,14,,,,
base,wave_snapshot,10.1907797727272,2.0,1,117964,21.0,14,,,,
base,wave_snapshot,10.5912653848484,2.0,1,117964,22.0,14,,,,
base,wave_snapshot,10.9909623545453,2.0,1,117964,23.0,14,,,,
base,death,,,1,117964,23.3106383030303,14,1.0,68.0,13.7140909090908,43.5704545454538
base,wave_snapshot,8.79035431515137,1.0,1,117964,24.0,14,,,,
base,wave_snapshot,9.19025804242408,1.0,1,117964,25.0,14,,,,
base,wave_snapshot,9.5906004666665,1.0,1,117964,26.0,14,,,,
base,wave_snapshot,9.99004026666648,1.0,1,117964,27.0,14,,,,
base,wave_snapshot,10.3910156181816,1.0,1,117964,28.0,14,,,,
base,wave_snapshot,10.7913766181816,1.0,1,117964,29.0,14,,,,
base,death,,,1,117964,30.0017887575757,14,0.0,69.0,11.1903063151513,55.9515315757565
base,wave_snapshot,0.298078045454545,2.0,1,117964,1.0,15,,,,
base,wave_snapshot,0.491685999999999,4.0,1,117964,2.0,15,,,,
base,death,,,1,117964,2.84971984848485,15,0.0,70.0,1.13494396969698,5.67471984848488
base,wave_snapshot,0.694718710606063,4.0,1,117964,3.0,15,,,,
base,wave_snapshot,1.09006152878789,4.0,1,117964,4.0,15,,,,
base,wave_snapshot,2.73999546212122,4.0,1,117964,5.0,15,,,,
base,wave_snapshot,3.14454091666668,4.0,1,117964,6.0,15,,,,
base,death,,,1,117964,6.23381075757584,15,0.0,74.0,1.68166666666668,8.40833333333341
base,wave_snapshot,4.05833034343437,3.0,1,117964,7.0,15,,,,
base,wave_snapshot,4.46160664040408,3.0,1,117964,8.0,15,,,,
base,wave_snapshot,4.85772122222227,3.0,1,117964,9.0,15,,,,
base,wave_snapshot,5.26136761616165,3.0,1,117964,10.0,15,,,,
base,wave_snapshot,5.66166061616164,3.0,1,117964,11.0,15,,,,
base,wave_snapshot,7.72851369494951,3.0,1,117964,12.0,15,,,,
base,death,,,1,117964,12.3171513333335,15,1.0,72.0,9.52048546666667,22.6024273333334
base,wave_snapshot,7.29417836969697,2.0,1,117964,13.0,15,,,,
base,wave_snapshot,7.69457133939393,2.0,1,117964,14.0,15,,,,
base,wave_snapshot,8.09512770303027,2.0,1,117964,15.0,15,,,,
base,death,,,1,117964,15.784208939394,15,1.0,73.0,10.7023047393939,28.5115236969695
base,wave_snapshot,6.19363851515147,1.0,1,117964,16.0,15,,,,
base,wave_snapshot,6.59816571515145,1.0,1,117964,17.0,15,,,,
base,wave_snapshot,6.99345124848477,1.0,1,117964,18.0,15,,,,
base,wave_snapshot,7.39764409696961,1.0,1,117964,19.0,15,,,,
base,wave_snapshot,7.7980303030302,1.0,1,117964,20.0,15,,,,
base,wave_snapshot,8.19803030303019,1.0,1,117964,21.0,15,,,,
base,wave_snapshot,8.59346291515139,1.0,1,117964,22.0,15,,,,
base,wave_snapshot,8.99332591515139,1.0,1,117964,23.0,15,,,,
base,wave_snapshot,9.39363636363622,1.0,1,117964,24.0,15,,,,
base,wave_snapshot,9.79818181818166,1.0,1,117964,25.0,15,,,,
base,death,,,1,117964,25.9476220909092,15,0.0,71.0,10.1744289333332,50.8721446666658
