config,log_type,mean_fitness_alive,n_alive,run_id,seed,time,wave,damage,dodged_bullets,enemy_id,fitness,lifespan
base,wave_snapshot,0.0985015944444443,4.0,5,258108,1.0,1,,,,,
base,wave_snapshot,0.19660595,8.0,5,258108,2.0,1,,,,,
base,wave_snapshot,0.294619503703704,12.0,5,258108,3.0,1,,,,,
base,wave_snapshot,0.417103180740742,15.0,5,258108,4.0,1,,,,,
base,wave_snapshot,0.684031647407409,15.0,5,258108,5.0,1,,,,,
base,wave_snapshot,0.883347381798945,15.0,5,258108,6.0,1,,,,,
base,wave_snapshot,1.15067460296297,15.0,5,258108,7.0,1,,,,,
base,death,,,5,258108,7.19868806349212,1,0.0,2.0,9.0,2.95570887936508,4.7785443968254
base,wave_snapshot,1.22455646897547,14.0,5,258108,8.0,1,,,,,
base,wave_snapshot,1.42528940634922,14.0,5,258108,9.0,1,,,,,
base,wave_snapshot,1.62482074603176,14.0,5,258108,10.0,1,,,,,
base,wave_snapshot,1.89557471428574,14.0,5,258108,11.0,1,,,,,
base,wave_snapshot,2.09632868253972,14.0,5,258108,12.0,1,,,,,
base,wave_snapshot,2.29117995555559,14.0,5,258108,13.0,1,,,,,
base,wave_snapshot,2.49517968888892,14.0,5,258108,14.0,1,,,,,
base,wave_snapshot,2.69548028888892,14.0,5,258108,15.0,1,,,,,
base,wave_snapshot,2.89375015555559,14.0,5,258108,16.0,1,,,,,
base,wave_snapshot,3.09462082222226,14.0,5,258108,17.0,1,,,,,
base,wave_snapshot,3.29510250476194,14.0,5,258108,18.0,1,,,,,
base,wave_snapshot,3.49542028888892,14.0,5,258108,19.0,1,,,,,
base,wave_snapshot,3.69590142222226,14.0,5,258108,20.0,1,,,,,
base,wave_snapshot,3.88878368888893,14.0,5,258108,21.0,1,,,,,
base,wave_snapshot,4.09146122222226,14.0,5,258108,22.0,1,,,,,
base,wave_snapshot,4.29434455555559,14.0,5,258108,23.0,1,,,,,
base,wave_snapshot,4.49486375555559,14.0,5,258108,24.0,1,,,,,
base,wave_snapshot,4.69248888888892,14.0,5,258108,25.0,1,,,,,
base,wave_snapshot,4.89567115555558,14.0,5,258108,26.0,1,,,,,
base,wave_snapshot,5.09448448888892,14.0,5,258108,27.0,1,,,,,
base,wave_snapshot,5.29309131111114,14.0,5,258108,28.0,1,,,,,
base,wave_snapshot,5.49593082222225,14.0,5,258108,29.0,1,,,,,
