config,log_type,mean_fitness_alive,n_alive,run_id,seed,time,wave,damage,dodged_bullets,enemy_id,fitness,lifespan
base,wave_snapshot,0.0987499999999998,4.0,1,864271,1.0,1,,,,,
base,wave_snapshot,0.299430844444444,4.0,1,864271,2.0,1,,,,,
base,wave_snapshot,0.499482977777779,4.0,1,864271,3.0,1,,,,,
base,wave_snapshot,0.699630600000006,4.0,1,864271,4.0,1,,,,,
base,wave_snapshot,0.8997446888889,4.0,1,864271,5.0,1,,,,,
base,wave_snapshot,1.09928030303032,4.0,1,864271,6.0,1,,,,,
base,wave_snapshot,1.54936905454548,4.0,1,864271,7.0,1,,,,,
base,wave_snapshot,1.74865935151518,4.0,1,864271,8.0,1,,,,,
base,wave_snapshot,1.9489772727273,4.0,1,864271,9.0,1,,,,,
base,wave_snapshot,2.14928030303033,4.0,1,864271,10.0,1,,,,,
base,wave_snapshot,2.34912878787881,4.0,1,864271,11.0,1,,,,,
base,wave_snapshot,2.79867424242427,4.0,1,864271,12.0,1,,,,,
base,wave_snapshot,2.99973484848487,4.0,1,864271,13.0,1,,,,,
base,wave_snapshot,3.19897727272729,4.0,1,864271,14.0,1,,,,,
base,wave_snapshot,3.39912878787881,4.0,1,864271,15.0,1,,,,,
base,wave_snapshot,3.59863095151517,4.0,1,864271,16.0,1,,,,,
base,wave_snapshot,3.79912878787881,4.0,1,864271,17.0,1,,,,,
base,wave_snapshot,3.99864292121214,4.0,1,864271,18.0,1,,,,,
base,wave_snapshot,4.19943181818183,4.0,1,864271,19.0,1,,,,,
base,wave_snapshot,4.39907855151516,4.0,1,864271,20.0,1,,,,,
base,wave_snapshot,4.59882575757577,4.0,1,864271,21.0,1,,,,,
base,wave_snapshot,4.79867255151516,4.0,1,864271,22.0,1,,,,,
base,wave_snapshot,4.99933415151516,4.0,1,864271,23.0,1,,,,,
base,wave_snapshot,5.19827035151516,4.0,1,864271,24.0,1,,,,,
base,wave_snapshot,5.3991287878788,4.0,1,864271,25.0,1,,,,,
base,wave_snapshot,5.59928030303031,4.0,1,864271,26.0,1,,,,,
base,wave_snapshot,5.79928030303031,4.0,1,864271,27.0,1,,,,,
base,wave_snapshot,5.99897727272728,4.0,1,864271,28.0,1,,,,,
base,wave_snapshot,6.1986094,4.0,1,864271,29.0,1,,,,,
base,wave_snapshot,6.39912878787879,4.0,1,864271,30.0,1,,,,,
