config,log_type,mean_fitness_alive,n_alive,run_id,seed,time,wave,damage,dodged_bullets,enemy_id,fitness,lifespan
ga_only,wave_snapshot,0.100033611111111,4.0,19,710768,1.0,1,,,,,
ga_only,wave_snapshot,0.199625841666666,8.0,19,710768,2.0,1,,,,,
ga_only,wave_snapshot,0.297785152076319,12.0,19,710768,3.0,1,,,,,
ga_only,wave_snapshot,0.421747734821228,15.0,19,710768,4.0,1,,,,,
ga_only,wave_snapshot,0.621441963392657,15.0,19,710768,5.0,1,,,,,
ga_only,wave_snapshot,0.821360515966011,15.0,19,710768,6.0,1,,,,,
ga_only,wave_snapshot,1.08829286815456,15.0,19,710768,7.0,1,,,,,
ga_only,wave_snapshot,1.28817335704345,15.0,19,710768,8.0,1,,,,,
ga_only,wave_snapshot,1.48810863005933,15.0,19,710768,9.0,1,,,,,
ga_only,wave_snapshot,1.68870386815458,15.0,19,710768,10.0,1,,,,,
ga_only,wave_snapshot,1.88754873482125,15.0,19,710768,11.0,1,,,,,
ga_only,wave_snapshot,2.08457640148792,15.0,19,710768,12.0,1,,,,,
ga_only,wave_snapshot,2.28761700148792,15.0,19,710768,13.0,1,,,,,
ga_only,wave_snapshot,2.48438053482126,15.0,19,710768,14.0,1,,,,,
ga_only,wave_snapshot,2.68554526815459,15.0,19,710768,15.0,1,,,,,
ga_only,wave_snapshot,2.88664553482126,15.0,19,710768,16.0,1,,,,,
ga_only,death,,,19,710768,16.8133160000002,1,0.0,1.0,2.0,4.23850088888892,16.1925044444446
ga_only,wave_snapshot,3.00265837619737,14.0,19,710768,17.0,1,,,,,
ga_only,wave_snapshot,3.20133302064182,14.0,19,710768,18.0,1,,,,,
ga_only,wave_snapshot,3.39827397619737,14.0,19,710768,19.0,1,,,,,
ga_only,wave_snapshot,3.59756824286404,14.0,19,710768,20.0,1,,,,,
ga_only,wave_snapshot,3.80218966508626,14.0,19,710768,21.0,1,,,,,
ga_only,wave_snapshot,4.00391850953071,14.0,19,710768,22.0,1,,,,,
ga_only,wave_snapshot,4.2014185095307,14.0,19,710768,23.0,1,,,,,
ga_only,wave_snapshot,4.39940313175293,14.0,19,710768,24.0,1,,,,,
ga_only,wave_snapshot,4.60333804286404,14.0,19,710768,25.0,1,,,,,
ga_only,wave_snapshot,4.80382244286404,14.0,19,710768,26.0,1,,,,,
ga_only,death,,,19,710768,26.7801393333335,1,0.0,0.0,12.0,4.72424173333335,23.6212086666668
ga_only,wave_snapshot,5.02093137949461,13.0,19,710768,27.0,1,,,,,
ga_only,wave_snapshot,5.21956031282794,13.0,19,710768,28.0,1,,,,,
ga_only,wave_snapshot,5.41957084616127,13.0,19,710768,29.0,1,,,,,
ga_only,death,,,19,710768,30.0040496666669,1,0.0,0.0,0.0,5.97544873333337,29.8772436666669
ga_only,death,,,19,710768,30.0040496666669,1,0.0,0.0,1.0,5.92531428888893,29.6265714444446
ga_only,death,,,19,710768,30.0040496666669,1,0.0,0.0,3.0,5.82531428888893,29.1265714444446
ga_only,death,,,19,710768,30.0040496666669,1,0.0,0.0,4.0,5.77531428888892,28.8765714444446
ga_only,death,,,19,710768,30.0040496666669,1,0.0,0.0,5.0,5.72400500000003,28.6200250000002
ga_only,death,,,19,710768,30.0040496666669,1,0.0,0.0,6.0,5.67288588888892,28.3644294444446
ga_only,death,,,19,710768,30.0040496666669,1,0.0,0.0,7.0,5.62187342222225,28.1093671111113
ga_only,death,,,19,710768,30.0040496666669,1,0.0,0.0,8.0,5.57072651111114,27.8536325555557
ga_only,death,,,19,710768,30.0040496666669,1,0.0,0.0,9.0,5.51972522222225,27.5986261111112
ga_only,death,,,19,710768,30.0040496666669,1,0.0,0.0,10.0,5.46920970370373,27.3460485185186
ga_only,death,,,19,710768,30.0040496666669,1,0.0,0.0,11.0,5.41822044242426,27.0911022121213
ga_only,death,,,19,710768,30.0040496666669,1,0.0,0.0,13.0,5.31751222539685,26.5875611269842
ga_only,death,,,19,710768,30.0040496666669,1,0.0,0.0,14.0,5.26623425079367,26.3311712539683
ga_only,wave_snapshot,0.118453355411255,4.0,19,710768,1.0,2,,,,,
ga_only,wave_snapshot,0.217541942748918,8.0,19,710768,2.0,2,,,,,
ga_only,wave_snapshot,0.314063044372294,12.0,19,710768,3.0,2,,,,,
ga_only,wave_snapshot,0.431324871688312,15.0,19,710768,4.0,2,,,,,
ga_only,wave_snapshot,0.634351738354978,15.0,19,710768,5.0,2,,,,,
ga_only,wave_snapshot,0.831324871688312,15.0,19,710768,6.0,2,,,,,
ga_only,wave_snapshot,1.03585673835498,15.0,19,710768,7.0,2,,,,,
ga_only,wave_snapshot,1.23564973835498,15.0,19,710768,8.0,2,,,,,
ga_only,wave_snapshot,1.43311120502165,15.0,19,710768,9.0,2,,,,,
ga_only,wave_snapshot,1.63414893835498,15.0,19,710768,10.0,2,,,,,
ga_only,wave_snapshot,1.83719007168831,15.0,19,710768,11.0,2,,,,,
ga_only,wave_snapshot,2.03376480502165,15.0,19,710768,12.0,2,,,,,
ga_only,wave_snapshot,2.23584807168831,15.0,19,710768,13.0,2,,,,,
ga_only,wave_snapshot,2.43579253835498,15.0,19,710768,14.0,2,,,,,
ga_only,wave_snapshot,2.63273860502165,15.0,19,710768,15.0,2,,,,,
ga_only,wave_snapshot,2.90155960502165,15.0,19,710768,16.0,2,,,,,
ga_only,wave_snapshot,3.09471127168831,15.0,19,710768,17.0,2,,,,,
ga_only,wave_snapshot,3.30042080502165,15.0,19,710768,18.0,2,,,,,
ga_only,wave_snapshot,3.50232567168832,15.0,19,710768,19.0,2,,,,,
ga_only,wave_snapshot,3.70075213835498,15.0,19,710768,20.0,2,,,,,
ga_only,wave_snapshot,3.90334113835499,15.0,19,710768,21.0,2,,,,,
ga_only,wave_snapshot,4.16894387168832,15.0,19,710768,22.0,2,,,,,
ga_only,wave_snapshot,4.36941767168832,15.0,19,710768,23.0,2,,,,,
ga_only,wave_snapshot,4.56759487168833,15.0,19,710768,24.0,2,,,,,
ga_only,wave_snapshot,4.831095938355,15.0,19,710768,25.0,2,,,,,
