config,log_type,mean_fitness_alive,n_alive,run_id,seed,time,wave,damage,dodged_bullets,enemy_id,fitness,lifespan
q_only,wave_snapshot,0.098909961111111,4.0,18,710768,1.0,1,,,,,
q_only,wave_snapshot,0.198268563888888,8.0,18,710768,2.0,1,,,,,
q_only,wave_snapshot,0.297654251851852,12.0,18,710768,3.0,1,,,,,
q_only,wave_snapshot,0.421190702491583,15.0,18,710768,4.0,1,,,,,
q_only,death,,,18,710768,4.94979500000004,1,0.0,0.0,2.0,0.864589000000005,4.32294500000002
q_only,wave_snapshot,0.673848381240983,14.0,18,710768,5.0,1,,,,,
q_only,wave_snapshot,0.8743302963925,14.0,18,710768,6.0,1,,,,,
q_only,death,,,18,710768,6.78110133333341,1,0.0,1.0,1.0,2.28112033333335,6.40560166666674
q_only,wave_snapshot,0.977912813364421,13.0,18,710768,7.0,1,,,,,
q_only,wave_snapshot,1.17876688003109,13.0,18,710768,8.0,1,,,,,
q_only,wave_snapshot,1.45508240543902,13.0,18,710768,9.0,1,,,,,
q_only,wave_snapshot,1.65447640543902,13.0,18,710768,10.0,1,,,,,
q_only,wave_snapshot,2.39332649272211,13.0,18,710768,11.0,1,,,,,
q_only,death,,,18,710768,11.880221888889,1,0.0,1.0,5.0,3.10063524444447,10.5031762222223
q_only,wave_snapshot,2.54856767811449,12.0,18,710768,12.0,1,,,,,
q_only,wave_snapshot,3.32819403367005,12.0,18,710768,13.0,1,,,,,
q_only,wave_snapshot,4.10992690033671,12.0,18,710768,14.0,1,,,,,
q_only,wave_snapshot,4.89762323367005,12.0,18,710768,15.0,1,,,,,
q_only,death,,,18,710768,15.5627420000001,1,1.0,0.0,7.0,9.73596544444446,13.6798272222223
q_only,wave_snapshot,5.93717926299358,11.0,18,710768,16.0,1,,,,,
q_only,wave_snapshot,8.04683430541783,11.0,18,710768,17.0,1,,,,,
q_only,wave_snapshot,8.43237428723601,11.0,18,710768,18.0,1,,,,,
q_only,death,,,18,710768,18.3919950000001,1,2.0,0.0,12.0,17.0468116666667,15.2340583333333
q_only,wave_snapshot,9.87914885595961,10.0,18,710768,19.0,1,,,,,
q_only,death,,,18,710768,19.9188330000001,1,2.0,2.0,8.0,19.5561007555556,17.7805037777779
q_only,wave_snapshot,9.02177945970821,9.0,18,710768,20.0,1,,,,,
q_only,wave_snapshot,10.779857637486,9.0,18,710768,21.0,1,,,,,
q_only,death,,,18,710768,21.0948720370372,1,2.0,0.0,11.0,17.6376008740741,18.1880043703704
q_only,death,,,18,710768,21.8743956666668,1,2.0,0.0,4.0,18.14947,20.7473500000001
q_only,wave_snapshot,8.97018065772007,7.0,18,710768,22.0,1,,,,,
q_only,wave_snapshot,9.17339605772007,7.0,18,710768,23.0,1,,,,,
q_only,wave_snapshot,11.5138541339106,7.0,18,710768,24.0,1,,,,,
q_only,death,,,18,710768,24.5665337777779,1,4.0,1.0,9.0,33.4345762888889,22.1728814444445
q_only,wave_snapshot,9.25038841178453,6.0,18,710768,25.0,1,,,,,
q_only,wave_snapshot,11.9541258784512,6.0,18,710768,26.0,1,,,,,
q_only,death,,,18,710768,26.9248936060608,1,2.0,0.0,10.0,18.8549310767677,24.2746553838385
q_only,wave_snapshot,13.6042918020202,5.0,18,710768,27.0,1,,,,,
q_only,death,,,18,710768,27.6869156666668,1,2.0,0.0,0.0,19.5128210666667,27.5641053333335
q_only,wave_snapshot,15.8669347121212,4.0,18,710768,28.0,1,,,,,
q_only,wave_snapshot,19.5686217787879,4.0,18,710768,29.0,1,,,,,
q_only,death,,,18,710768,29.7276643333335,1,2.0,0.0,13.0,19.2627958,26.3139790000001
q_only,death,,,18,710768,30.0085552222224,1,3.0,1.0,3.0,27.8243019111111,29.1215095555557
q_only,death,,,18,710768,30.0085552222224,1,2.0,0.0,6.0,19.6743019111111,28.3715095555557
q_only,death,,,18,710768,30.0085552222224,1,1.0,0.0,14.0,12.265504959596,26.3275247979799
q_only,wave_snapshot,0.12069905,4.0,18,710768,1.0,2,,,,,
q_only,wave_snapshot,0.215621428174603,8.0,18,710768,2.0,2,,,,,
q_only,wave_snapshot,0.30990845952381,12.0,18,710768,3.0,2,,,,,
q_only,wave_snapshot,0.430838403174603,15.0,18,710768,4.0,2,,,,,
q_only,wave_snapshot,0.629643203174603,15.0,18,710768,5.0,2,,,,,
q_only,wave_snapshot,1.3014576031746,15.0,18,710768,6.0,2,,,,,
q_only,wave_snapshot,1.4945508031746,15.0,18,710768,7.0,2,,,,,
q_only,wave_snapshot,1.6935788031746,15.0,18,710768,8.0,2,,,,,
q_only,death,,,18,710768,8.04380709090909,2,0.0,0.0,18.0,1.4531316,7.265658
q_only,wave_snapshot,1.91156226054422,14.0,18,710768,9.0,2,,,,,
q_only,wave_snapshot,2.11495130498866,14.0,18,710768,10.0,2,,,,,
q_only,wave_snapshot,2.81637332721088,14.0,18,710768,11.0,2,,,,,
q_only,wave_snapshot,3.51675272721088,14.0,18,710768,12.0,2,,,,,
q_only,death,,,18,710768,12.3191480909091,2,0.0,0.0,20.0,2.20609217777778,11.0304608888889
q_only,death,,,18,710768,12.60050104329,2,2.0,0.0,15.0,16.5183121238095,12.5915606190476
