config,log_type,mean_fitness_alive,n_alive,run_id,seed,time,wave,damage,enemy_id,fitness,lifespan
q_only,wave_snapshot,0.154702288888889,2.0,1,737615,1.0,1,,,,
q_only,wave_snapshot,0.357341477777778,4.0,1,737615,2.0,1,,,,
q_only,wave_snapshot,0.754182722222225,4.0,1,737615,3.0,1,,,,
q_only,death,,,1,737615,3.18091644444447,1,0.0,0.0,1.12918846666667,5.64594233333336
q_only,wave_snapshot,1.05720417777778,3.0,1,737615,4.0,1,,,,
q_only,wave_snapshot,1.45729151111112,3.0,1,737615,5.0,1,,,,
q_only,death,,,1,737615,5.59584233333341,1,0.0,3.0,1.49318151111112,7.46590755555561
q_only,wave_snapshot,1.9577519777778,2.0,1,737615,6.0,1,,,,
q_only,wave_snapshot,2.35788717777781,2.0,1,737615,7.0,1,,,,
q_only,wave_snapshot,2.75799646666671,2.0,1,737615,8.0,1,,,,
q_only,death,,,1,737615,8.50060866666681,1,0.0,2.0,2.8549897555556,14.274948777778
q_only,wave_snapshot,3.25866053333339,1.0,1,737615,9.0,1,,,,
q_only,wave_snapshot,3.65864453333341,1.0,1,737615,10.0,1,,,,
q_only,death,,,1,737615,10.8812243333333,1,0.0,1.0,4.00851546666676,20.0425773333338
