config,log_type,mean_fitness,median_fitness,n_alive,run_id,seed,time,wave,damage,dodged_bullets,enemy_id,fitness,lifespan
q_only,wave_snapshot,0.249581255555555,0.249941433333333,6.0,14,931658,2.0,1,,,,,
q_only,wave_snapshot,0.449671100000001,0.450031277777778,6.0,14,931658,3.0,1,,,,,
q_only,wave_snapshot,0.983099144444449,0.650125988888894,6.0,14,931658,4.0,1,,,,,
q_only,wave_snapshot,1.51659441111112,0.850287922222232,6.0,14,931658,5.0,1,,,,,
q_only,wave_snapshot,2.05005801111113,1.0504181888889,6.0,14,931658,6.0,1,,,,,
q_only,wave_snapshot,2.91678016666669,1.2504736777778,6.0,14,931658,7.0,1,,,,,
q_only,wave_snapshot,3.28360432222225,1.45063116666669,6.0,14,931658,8.0,1,,,,,
q_only,death,,,,14,931658,8.13027777777792,1,0.0,12.0,1.0,13.5524335777778,7.76216788888902
q_only,wave_snapshot,3.62045307777781,1.64958054444447,5.0,14,931658,9.0,1,,,,,
q_only,wave_snapshot,3.95430843227517,1.92576386984131,5.0,14,931658,10.0,1,,,,,
q_only,wave_snapshot,4.45453991375666,2.12604164761909,5.0,14,931658,11.0,1,,,,,
q_only,wave_snapshot,5.78790611481485,3.74979737777781,5.0,14,931658,12.0,1,,,,,
q_only,wave_snapshot,7.78707959629633,7.94880555555558,5.0,14,931658,13.0,1,,,,,
q_only,wave_snapshot,9.62140533703706,9.14999644444447,5.0,14,931658,14.0,1,,,,,
q_only,death,,,,14,931658,14.4111953333334,1,2.0,4.0,3.0,20.7077919333334,13.5389596666668
q_only,wave_snapshot,12.6017414946128,13.1379263848485,4.0,14,931658,15.0,1,,,,,
q_only,wave_snapshot,15.5681731,16.7377500888889,4.0,14,931658,16.0,1,,,,,
q_only,wave_snapshot,16.0343336037037,17.1301127555556,4.0,14,931658,17.0,1,,,,,
q_only,wave_snapshot,17.6684754851852,17.1301127555556,4.0,14,931658,18.0,1,,,,,
q_only,death,,,,14,931658,18.0957856666665,1,2.0,6.0,5.0,23.3428793555555,16.7143967777777
q_only,wave_snapshot,18.9383858703704,20.1411906555556,3.0,14,931658,19.0,1,,,,,
q_only,wave_snapshot,19.3717112037037,20.7411826555556,3.0,14,931658,20.0,1,,,,,
q_only,death,,,,14,931658,20.647305666667,1,4.0,8.0,0.0,40.1061278000001,20.5306390000003
q_only,wave_snapshot,21.9599800037037,22.0253356444444,2.0,14,931658,21.0,1,,,,,
q_only,death,,,,14,931658,21.2955296666671,1,3.0,6.0,4.0,31.0338629777779,20.1693148888894
q_only,wave_snapshot,22.3365282703704,22.0253356444444,1.0,14,931658,22.0,1,,,,,
q_only,wave_snapshot,24.0365256037038,22.0253356444444,1.0,14,931658,23.0,1,,,,,
q_only,death,,,,14,931658,23.8608416666675,1,1.0,7.0,2.0,18.6484579777779,23.2422898888897
q_only,wave_snapshot,0.1220592,0.1220592,4.0,14,931658,1.0,2,,,,,
q_only,wave_snapshot,0.2698952,0.2698952,6.0,14,931658,2.0,2,,,,,
q_only,wave_snapshot,0.470996800000001,0.470996799999999,6.0,14,931658,3.0,2,,,,,
q_only,wave_snapshot,1.1709808,0.670980799999999,6.0,14,931658,4.0,2,,,,,
q_only,wave_snapshot,1.703157,0.869823666666666,6.0,14,931658,5.0,2,,,,,
q_only,wave_snapshot,3.4018384,1.06850506666667,6.0,14,931658,6.0,2,,,,,
q_only,death,,,,14,931658,6.03621833333335,2,1.0,7.0,7.0,15.1548340666667,5.77417033333334
q_only,wave_snapshot,3.57196218888889,1.27069693333333,5.0,14,931658,7.0,2,,,,,
q_only,wave_snapshot,4.06929918888889,1.54404693333333,5.0,14,931658,8.0,2,,,,,
q_only,wave_snapshot,4.57123446666667,2.69533886666667,5.0,14,931658,9.0,2,,,,,
q_only,wave_snapshot,5.23846485555556,2.89601533333333,5.0,14,931658,10.0,2,,,,,
q_only,wave_snapshot,6.90245996666667,6.51626386666666,5.0,14,931658,11.0,2,,,,,
q_only,wave_snapshot,8.40342524444444,9.191907,5.0,14,931658,12.0,2,,,,,
q_only,wave_snapshot,8.73594635555556,9.39093233333333,5.0,14,931658,13.0,2,,,,,
q_only,wave_snapshot,8.90515046666667,9.59397726666667,5.0,14,931658,14.0,2,,,,,
q_only,wave_snapshot,9.23790113333333,9.86982366666667,5.0,14,931658,15.0,2,,,,,
q_only,death,,,,14,931658,15.4331356666667,2,1.0,2.0,11.0,11.8300959333333,14.1504796666667
q_only,wave_snapshot,10.7170568222222,10.9611031333333,4.0,14,931658,16.0,2,,,,,
q_only,wave_snapshot,11.0196139777778,11.063021,4.0,14,931658,17.0,2,,,,,
q_only,death,,,,14,931658,17.3488736190476,2,1.0,5.0,10.0,15.2642739238095,16.3213696190476
q_only,wave_snapshot,11.2970945761905,11.6621034888889,3.0,14,931658,18.0,2,,,,,
q_only,wave_snapshot,12.8970720206349,12.7620809333333,3.0,14,931658,19.0,2,,,,,
q_only,wave_snapshot,14.4977084873016,14.5250864666667,3.0,14,931658,20.0,2,,,,,
q_only,death,,,,14,931658,20.2689781111111,2,2.0,4.0,8.0,21.9503556222222,19.7517781111111
q_only,wave_snapshot,16.0733264650794,15.2095539952381,2.0,14,931658,21.0,2,,,,,
q_only,death,,,,14,931658,21.688772,2,2.0,9.0,9.0,27.183284,20.9164199999999
q_only,wave_snapshot,17.4632614021164,15.2095539952381,1.0,14,931658,22.0,2,,,,,
q_only,wave_snapshot,18.8300695687831,18.4309238952381,1.0,14,931658,23.0,2,,,,,
q_only,death,,,,14,931658,23.1685413333333,2,2.0,3.0,6.0,21.6323290666667,23.1616453333333
q_only,wave_snapshot,0.115041583333333,0.114978622222222,4.0,14,931658,1.0,3,,,,,
q_only,wave_snapshot,0.264470037662338,0.264802873015873,6.0,14,931658,2.0,3,,,,,
q_only,wave_snapshot,0.465015342424242,0.465348177777778,6.0,14,931658,3.0,3,,,,,
q_only,wave_snapshot,0.666330612265512,0.666663447619047,6.0,14,931658,4.0,3,,,,,
q_only,wave_snapshot,1.02880620909091,0.887927866666667,6.0,14,931658,5.0,3,,,,,
q_only,wave_snapshot,1.23048194242424,1.0896036,6.0,14,931658,6.0,3,,,,,
q_only,wave_snapshot,1.76489567575758,1.36644323333333,6.0,14,931658,7.0,3,,,,,
q_only,wave_snapshot,2.13048194242424,2.01469251111111,6.0,14,931658,8.0,3,,,,,
q_only,wave_snapshot,2.49998540909091,2.21752931111111,6.0,14,931658,9.0,3,,,,,
q_only,wave_snapshot,2.86420174242424,2.91507897777778,6.0,14,931658,10.0,3,,,,,
q_only,wave_snapshot,4.39861687575758,4.09107186666667,6.0,14,931658,11.0,3,,,,,
q_only,wave_snapshot,4.92974280909091,4.78886446666667,6.0,14,931658,12.0,3,,,,,
q_only,wave_snapshot,6.79892638686869,6.56714061111112,6.0,14,931658,13.0,3,,,,,
q_only,wave_snapshot,7.49770416464647,6.7659183888889,6.0,14,931658,14.0,3,,,,,
q_only,wave_snapshot,8.03048194242425,6.96536283333334,6.0,14,931658,15.0,3,,,,,
q_only,death,,,,14,931658,15.3963393333334,3,1.0,7.0,15.0,16.9211976,14.605988
q_only,death,,,,14,931658,15.8856473333334,3,0.0,5.0,12.0,8.17057766666667,15.8528883333334
q_only,wave_snapshot,8.20906980909091,7.15653643333334,4.0,14,931658,16.0,3,,,,,
q_only,wave_snapshot,10.0088794988777,9.18032075016836,4.0,14,931658,17.0,3,,,,,
q_only,wave_snapshot,12.8073395276094,13.4377596111111,4.0,14,931658,18.0,3,,,,,
q_only,death,,,,14,931658,18.5790213333334,3,1.0,5.0,13.0,15.6588228,18.294114
q_only,wave_snapshot,14.7618023090909,15.0985300666667,3.0,14,931658,19.0,3,,,,,
q_only,wave_snapshot,15.3606174757576,15.1973452333333,3.0,14,931658,20.0,3,,,,,
q_only,wave_snapshot,17.1273161424242,16.2900102,3.0,14,931658,21.0,3,,,,,
q_only,death,,,,14,931658,21.3380282857143,3,3.0,7.0,16.0,32.0584782894661,20.2923914473304
q_only,wave_snapshot,17.706403911544,16.2900102,2.0,14,931658,22.0,3,,,,,
q_only,death,,,,14,931658,22.3124796666667,3,2.0,8.0,17.0,26.2012341333333,21.0061706666667
q_only,wave_snapshot,18.0833923963925,16.2900102,1.0,14,931658,23.0,3,,,,,
q_only,death,,,,14,931658,23.702314,3,0.0,7.0,14.0,11.6325703555556,23.1628517777778
q_only,wave_snapshot,0.11730022037037,0.117258974074074,4.0,14,931658,1.0,4,,,,,
q_only,wave_snapshot,0.266617302469136,0.265337833333333,6.0,14,931658,2.0,4,,,,,
q_only,wave_snapshot,0.466889391358025,0.465609922222222,6.0,14,931658,3.0,4,,,,,
q_only,wave_snapshot,0.66535368630752,0.664074217171718,6.0,14,931658,4.0,4,,,,,
q_only,wave_snapshot,0.865315835802469,0.864036366666667,6.0,14,931658,5.0,4,,,,,
q_only,wave_snapshot,1.0660503691358,1.0647709,6.0,14,931658,6.0,4,,,,,
q_only,wave_snapshot,1.26657603580247,1.26529656666667,6.0,14,931658,7.0,4,,,,,
q_only,wave_snapshot,1.79874150246914,1.49119827407407,6.0,14,931658,8.0,4,,,,,
q_only,wave_snapshot,2.33036730246914,1.68949074074074,6.0,14,931658,9.0,4,,,,,
q_only,death,,,,14,931658,9.15949163636364,4,0.0,5.0,20.0,6.7232538,8.616269
q_only,wave_snapshot,2.83909276913581,1.91828266666667,5.0,14,931658,10.0,4,,,,,
q_only,wave_snapshot,3.00366972592593,2.11577501481482,5.0,14,931658,11.0,4,,,,,
q_only,wave_snapshot,3.33691354691358,2.31566760000001,5.0,14,931658,12.0,4,,,,,
q_only,wave_snapshot,3.83560310246914,3.01409506666667,5.0,14,931658,13.0,4,,,,,
q_only,wave_snapshot,5.33830860246914,4.76974907407408,5.0,14,931658,14.0,4,,,,,
q_only,wave_snapshot,5.66856600650955,4.96605795892257,5.0,14,931658,15.0,4,,,,,
q_only,death,,,,14,931658,15.025992969697,4,1.0,2.0,22.0,11.7958203333333,13.9791016666667
q_only,wave_snapshot,5.9713432580247,5.45819203333334,4.0,14,931658,16.0,4,,,,,
